IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000335,Richie Ashburn,ashburi01,1975,BBWAA,362.0,272.0,76.0,N,Player,
1000379,Earl Averill,averiea01,1975,Veterans,,,,Y,Player,
1001283,Ken Boyer,boyerke01,1975,BBWAA,362.0,272.0,9.0,N,Player,
1001662,Lew Burdette,burdele01,1975,BBWAA,362.0,272.0,11.0,N,Player,
1002093,Phil Cavarretta,cavarph01,1975,BBWAA,362.0,272.0,129.0,N,Player,
1002404,Rocky Colavito,colavro01,1975,BBWAA,362.0,272.0,1.0,N,Player,
1002537,Roger Connor,connoro01,1975,Veterans,,,,N,Player,
1002601,Walker Cooper,coopewa01,1975,BBWAA,362.0,272.0,13.0,N,Player,
1003516,Don Drysdale,drysddo01,1975,BBWAA,362.0,272.0,76.0,N,Player,
1004281,Nellie Fox,foxne01,1975,BBWAA,362.0,272.0,76.0,N,Player,
1005068,Charlie Grimm,grimmch01,1975,Veterans,,,,N,Player,
1005075,Dick Groat,groatdi01,1975,BBWAA,362.0,272.0,4.0,N,Player,
1005184,Harvey Haddix,haddiha01,1975,BBWAA,362.0,272.0,8.0,N,Player,
1005402,Bucky Harris,harribu01,1975,Veterans,,,,Y,Manager,
1005692,Billy Herman,hermabi01,1975,Veterans,,,,Y,Player,
1005883,Gil Hodges,hodgegi01,1975,BBWAA,362.0,272.0,188.0,N,Player,
1006079,Elston Howard,howarel01,1975,BBWAA,362.0,272.0,23.0,N,Player,
1008110,Roger Maris,marisro01,1975,BBWAA,362.0,272.0,70.0,N,Player,
1008236,Eddie Mathews,matheed01,1975,BBWAA,362.0,272.0,148.0,N,Player,
1015599,Judy Johnson,johnsju99,1975,Negro League,,,,Y,Player,
1006783,George Kell,kellge01,1975,BBWAA,362.0,272.0,114.0,N,Player,
1006923,Ralph Kiner,kinerra01,1975,BBWAA,362.0,272.0,273.0,Y,Player,
1006991,Chuck Klein,kleinch01,1975,Veterans,,,,N,Player,
1007020,Ted Kluszewski,kluszte01,1975,BBWAA,362.0,272.0,33.0,N,Player,
1007359,Don Larsen,larsedo01,1975,BBWAA,362.0,272.0,23.0,N,Player,
1007410,Vern Law,lawve01,1975,BBWAA,362.0,272.0,6.0,N,Player,
1007517,Bob Lemon,lemonbo01,1975,BBWAA,362.0,272.0,233.0,N,Player,
1007631,Freddie Lindstrom,lindsfr01,1975,Veterans,,,,N,Player,
1007718,Ernie Lombardi,lombaer01,1975,Veterans,,,,N,Player,
1007751,Al Lopez,lopezal01,1975,Veterans,,,,N,Manager,
1009529,Don Newcombe,newcodo01,1975,BBWAA,362.0,272.0,11.0,N,Player,
1011308,Amos Rusie,rusieam01,1975,Veterans,,,,N,Player,
1011373,Johnny Sain,sainjo01,1975,BBWAA,362.0,272.0,123.0,N,Player,
1011600,Red Schoendienst,schoere01,1975,BBWAA,362.0,272.0,94.0,N,Player,
1011766,Joe Sewell,seweljo01,1975,Veterans,,,,N,Player,
1009535,Hal Newhouser,newhoha01,1975,BBWAA,362.0,272.0,155.0,N,Player,
1010406,Johnny Podres,podrejo01,1975,BBWAA,362.0,272.0,3.0,N,Player,
1010702,Vic Raschi,raschvi01,1975,BBWAA,362.0,272.0,37.0,N,Player,
1010776,Pee Wee Reese,reesepe01,1975,BBWAA,362.0,272.0,154.0,N,Player,
1011011,Phil Rizzuto,rizzuph01,1975,BBWAA,362.0,272.0,117.0,N,Player,
1011046,Robin Roberts,roberro01,1975,BBWAA,362.0,272.0,263.0,N,Player,
1012060,Enos Slaughter,slaugen01,1975,BBWAA,362.0,272.0,177.0,N,Player,
1012230,Duke Snider,snidedu01,1975,BBWAA,362.0,272.0,129.0,N,Player,
1013032,Bobby Thomson,thomsbo01,1975,BBWAA,362.0,272.0,10.0,N,Player,
1013416,Mickey Vernon,vernomi01,1975,BBWAA,362.0,272.0,22.0,N,Player,
1013437,Bill Virdon,virdobi01,1975,BBWAA,362.0,272.0,1.0,N,Player,
1013795,Vic Wertz,wertzvi01,1975,BBWAA,362.0,272.0,5.0,N,Player,
1013897,Will White,whitewi01,1975,BBWAA,362.0,272.0,7.0,N,Player,
1014083,Hack Wilson,wilsoha01,1975,Veterans,,,,N,Player,
