IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000041,Babe Adams,adamsba01,1947,BBWAA,161.0,121.0,22.0,N,Player,
1002384,Mickey Cochrane,cochrmi01,1947,BBWAA,161.0,121.0,128.0,Y,Player,
1002735,Gavvy Cravath,cravaga01,1947,BBWAA,161.0,121.0,2.0,N,Player,
1002796,Joe Cronin,cronijo01,1947,BBWAA,161.0,121.0,6.0,N,Player,
1003106,Dizzy Dean,deandi01,1947,BBWAA,161.0,121.0,88.0,N,Player,
1003614,Eddie Dyer,dyered01,1947,BBWAA,161.0,121.0,1.0,N,Player,
1004149,Art Fletcher,fletcar01,1947,BBWAA,161.0,121.0,3.0,N,Player,
1004285,Jimmie Foxx,foxxji01,1947,BBWAA,161.0,121.0,10.0,N,Player,
1004364,Frankie Frisch,friscfr01,1947,BBWAA,161.0,121.0,136.0,Y,Player,
1004596,Charlie Gehringer,gehrich01,1947,BBWAA,161.0,121.0,105.0,N,Player,
1004607,Charlie Gelbert,gelbech01,1947,BBWAA,161.0,121.0,1.0,N,Player,
1004821,Lefty Gomez,gomezle01,1947,BBWAA,161.0,121.0,1.0,N,Player,
1004904,Hank Gowdy,gowdyha01,1947,BBWAA,161.0,121.0,1.0,N,Player,
1005099,Lefty Grove,grovele01,1947,BBWAA,161.0,121.0,123.0,Y,Player,
1005209,Jesse Haines,haineje01,1947,BBWAA,161.0,121.0,1.0,N,Player,
1005359,Bubbles Hargrave,hargrbu01,1947,BBWAA,161.0,121.0,1.0,N,Player,
1005458,Gabby Hartnett,hartnga01,1947,BBWAA,161.0,121.0,2.0,N,Player,
1005590,Harry Heilmann,heilmha01,1947,BBWAA,161.0,121.0,65.0,N,Player,
1006123,Carl Hubbell,hubbeca01,1947,BBWAA,161.0,121.0,140.0,Y,Player,
1008099,Rabbit Maranville,maranra01,1947,BBWAA,161.0,121.0,91.0,N,Player,
1008125,Rube Marquard,marquru01,1947,BBWAA,161.0,121.0,18.0,N,Player,
1006799,George Kelly,kellyge01,1947,BBWAA,161.0,121.0,1.0,N,Player,
1007422,Tony Lazzeri,lazzeto01,1947,BBWAA,161.0,121.0,1.0,N,Player,
1008374,Joe McCarthy,mccarjo99,1947,BBWAA,161.0,121.0,2.0,N,Manager,
1011247,Edd Roush,roushed01,1947,BBWAA,161.0,121.0,25.0,N,Player,
1011517,Ray Schalk,schalra01,1947,BBWAA,161.0,121.0,50.0,N,Player,
1011679,Everett Scott,scottev01,1947,BBWAA,161.0,121.0,1.0,N,Player,
1010161,Herb Pennock,pennohe01,1947,BBWAA,161.0,121.0,86.0,N,Player,
1011008,Eppa Rixey,rixeyep01,1947,BBWAA,161.0,121.0,2.0,N,Player,
1011978,Al Simmons,simmoal01,1947,BBWAA,161.0,121.0,6.0,N,Player,
1012927,Bill Terry,terrybi01,1947,BBWAA,161.0,121.0,46.0,N,Player,
1013165,Pie Traynor,traynpi01,1947,BBWAA,161.0,121.0,119.0,N,Player,
1013233,Terry Turner,turnete01,1947,BBWAA,161.0,121.0,2.0,N,Player,
1013342,Dazzy Vance,vanceda01,1947,BBWAA,161.0,121.0,50.0,N,Player,
1013828,Zack Wheat,wheatza01,1947,BBWAA,161.0,121.0,37.0,N,Player,
1014390,Ross Youngs,youngro01,1947,BBWAA,161.0,121.0,36.0,N,Player,
