IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
945,Bobby Abreu,abreubo01,2021,BBWAA,401.0,301.0,35.0,N,Player,
1109,Barry Bonds,bondsba01,2021,BBWAA,401.0,301.0,248.0,N,Player,
225,Mark Buehrle,buehrma01,2021,BBWAA,401.0,301.0,44.0,N,Player,
815,Roger Clemens,clemero02,2021,BBWAA,401.0,301.0,247.0,N,Player,
1534,Michael Cuddyer,cuddymi01,2021,BBWAA,401.0,301.0,0.0,N,Player,
1757,Dan Haren,harenda01,2021,BBWAA,401.0,301.0,0.0,N,Player,
729,LaTroy Hawkins,hawkila01,2021,BBWAA,401.0,301.0,2.0,N,Player,
432,Todd Helton,heltoto01,2021,BBWAA,401.0,301.0,180.0,N,Player,
921,Tim Hudson,hudsoti01,2021,BBWAA,401.0,301.0,21.0,N,Player,
731,Torii Hunter,hunteto01,2021,BBWAA,401.0,301.0,38.0,N,Player,
96,Andruw Jones,jonesan01,2021,BBWAA,401.0,301.0,136.0,N,Player,
1119,Jeff Kent,kentje01,2021,BBWAA,401.0,301.0,130.0,N,Player,
73,Curt Schilling,schilcu01,2021,BBWAA,401.0,301.0,285.0,N,Player,
840,Andy Pettitte,pettian01,2021,BBWAA,401.0,301.0,55.0,N,Player,
1002,Aramis Ramirez,ramirar01,2021,BBWAA,401.0,301.0,4.0,N,Player,
210,Manny Ramirez,ramirma02,2021,BBWAA,401.0,301.0,113.0,N,Player,
970,Scott Rolen,rolensc01,2021,BBWAA,401.0,301.0,212.0,N,Player,
114,Gary Sheffield,sheffga01,2021,BBWAA,401.0,301.0,163.0,N,Player,
302,Sammy Sosa,sosasa01,2021,BBWAA,401.0,301.0,68.0,N,Player,
4599,Nick Swisher,swishni01,2021,BBWAA,401.0,301.0,0.0,N,Player,
1677,Shane Victorino,victosh01,2021,BBWAA,401.0,301.0,0.0,N,Player,
411,Omar Vizquel,vizquom01,2021,BBWAA,401.0,301.0,197.0,N,Player,
578,Billy Wagner,wagnebi02,2021,BBWAA,401.0,301.0,186.0,N,Player,
944,Barry Zito,zitoba01,2021,BBWAA,401.0,301.0,1.0,N,Player,
