IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000335,Richie Ashburn,ashburi01,1976,BBWAA,388.0,291.0,85.0,N,Player,
1001283,Ken Boyer,boyerke01,1976,BBWAA,388.0,291.0,15.0,N,Player,
1001662,Lew Burdette,burdele01,1976,BBWAA,388.0,291.0,21.0,N,Player,
1014838,Oscar Charleston,charlos99,1976,Negro League,,,,Y,Player,
1002537,Roger Connor,connoro01,1976,Veterans,,,,Y,Player,
1002601,Walker Cooper,coopewa01,1976,BBWAA,388.0,291.0,56.0,N,Player,
1002602,Wilbur Cooper,coopewi01,1976,Veterans,,,,N,Player,
1002729,Del Crandall,crandde01,1976,BBWAA,388.0,291.0,15.0,N,Player,
1003005,Jake Daubert,daubeja01,1976,Veterans,,,,N,Player,
1003516,Don Drysdale,drysddo01,1976,BBWAA,388.0,291.0,114.0,N,Player,
1003891,Roy Face,facero01,1976,BBWAA,388.0,291.0,23.0,N,Player,
1004010,Wes Ferrell,ferrewe01,1976,Veterans,,,,N,Player,
1004122,Freddie Fitzsimmons,fitzsfr01,1976,Veterans,,,,N,Player,
1004281,Nellie Fox,foxne01,1976,BBWAA,388.0,291.0,174.0,N,Player,
1004338,Larry French,frencla01,1976,Veterans,,,,N,Player,
1005068,Charlie Grimm,grimmch01,1976,Veterans,,,,N,Player,
1005075,Dick Groat,groatdi01,1976,BBWAA,388.0,291.0,7.0,N,Player,
1005078,Heinie Groh,grohhe01,1976,Veterans,,,,N,Player,
1005184,Harvey Haddix,haddiha01,1976,BBWAA,388.0,291.0,8.0,N,Player,
1005339,Mel Harder,hardeme01,1976,Veterans,,,,N,Player,
1005883,Gil Hodges,hodgegi01,1976,BBWAA,388.0,291.0,233.0,N,Player,
1006079,Elston Howard,howarel01,1976,BBWAA,388.0,291.0,55.0,N,Player,
1008110,Roger Maris,marisro01,1976,BBWAA,388.0,291.0,87.0,N,Player,
1008236,Eddie Mathews,matheed01,1976,BBWAA,388.0,291.0,189.0,N,Player,
1008313,Carl Mays,maysca01,1976,Veterans,,,,N,Player,
1006644,Joe Judge,judgejo01,1976,Veterans,,,,N,Player,
1006683,Willie Kamm,kammwi01,1976,Veterans,,,,N,Player,
1006783,George Kell,kellge01,1976,BBWAA,388.0,291.0,129.0,N,Player,
1006991,Chuck Klein,kleinch01,1976,Veterans,,,,N,Player,
1007020,Ted Kluszewski,kluszte01,1976,BBWAA,388.0,291.0,50.0,N,Player,
1007359,Don Larsen,larsedo01,1976,BBWAA,388.0,291.0,47.0,N,Player,
1007410,Vern Law,lawve01,1976,BBWAA,388.0,291.0,9.0,N,Player,
1007517,Bob Lemon,lemonbo01,1976,BBWAA,388.0,291.0,305.0,Y,Player,
1007579,Duffy Lewis,lewisdu01,1976,Veterans,,,,N,Player,
1007631,Freddie Lindstrom,lindsfr01,1976,Veterans,,,,Y,Player,
1007718,Ernie Lombardi,lombaer01,1976,Veterans,,,,N,Player,
1007751,Al Lopez,lopezal01,1976,Veterans,,,,N,Manager,
1009529,Don Newcombe,newcodo01,1976,BBWAA,388.0,291.0,21.0,N,Player,
1011308,Amos Rusie,rusieam01,1976,Veterans,,,,N,Player,
1011600,Red Schoendienst,schoere01,1976,BBWAA,388.0,291.0,129.0,N,Player,
1011648,Hal Schumacher,schumha02,1976,Veterans,,,,N,Umpire,
1011766,Joe Sewell,seweljo01,1976,Veterans,,,,N,Player,
1009721,Hank O'Day,odayha01,1976,Veterans,,,,N,Umpire,
1009734,Lefty O'Doul,odoulle01,1976,Veterans,,,,N,Player,
1010355,Babe Pinelli,pinelba01,1976,Veterans,,,,N,Umpire,
1010406,Johnny Podres,podrejo01,1976,BBWAA,388.0,291.0,2.0,N,Player,
1010776,Pee Wee Reese,reesepe01,1976,BBWAA,388.0,291.0,186.0,N,Player,
1011011,Phil Rizzuto,rizzuph01,1976,BBWAA,388.0,291.0,149.0,N,Player,
1011046,Robin Roberts,roberro01,1976,BBWAA,388.0,291.0,337.0,Y,Player,
1011918,Urban Shocker,shockur01,1976,Veterans,,,,N,Player,
1012060,Enos Slaughter,slaugen01,1976,BBWAA,388.0,291.0,197.0,N,Player,
1012230,Duke Snider,snidedu01,1976,BBWAA,388.0,291.0,159.0,N,Player,
1012916,Fred Tenney,tennefr02,1976,Veterans,,,,N,Player,
1013032,Bobby Thomson,thomsbo01,1976,BBWAA,388.0,291.0,9.0,N,Player,
1013088,Jack Tobin,tobinja01,1976,Veterans,,,,N,Player,
1013377,Arky Vaughan,vaughar01,1976,Veterans,,,,N,Player,
1013416,Mickey Vernon,vernomi01,1976,BBWAA,388.0,291.0,52.0,N,Player,
1013583,Bucky Walters,waltebu01,1976,Veterans,,,,N,Player,
1013795,Vic Wertz,wertzvi01,1976,BBWAA,388.0,291.0,5.0,N,Player,
1013897,Will White,whitewi01,1976,BBWAA,388.0,291.0,7.0,N,Player,
1014042,Vic Willis,willivi01,1976,Veterans,,,,N,Player,
1014083,Hack Wilson,wilsoha01,1976,Veterans,,,,N,Player,
