IDfg,Name,playerID,awardID,yearID,lgID,tie,notes
1008569,Stuffy McInnis,mcinnst01,Baseball Magazine All-Star,1915,AL,,1B
1002451,Eddie Collins,collied01,Baseball Magazine All-Star,1915,AL,,2B
1008004,Fritz Maisel,maisefr01,Baseball Magazine All-Star,1915,AL,,3B
1011517,Ray Schalk,schalra01,Baseball Magazine All-Star,1915,AL,,C
1012309,Tris Speaker,speaktr01,Baseball Magazine All-Star,1915,AL,,CF
1002378,Ty Cobb,cobbty01,Baseball Magazine All-Star,1915,AL,,LF
1006511,Walter Johnson,johnswa01,Baseball Magazine All-Star,1915,AL,,P1
1011684,Jim Scott,scottji01,Baseball Magazine All-Star,1915,AL,,P2
1002748,Sam Crawford,crawfsa01,Baseball Magazine All-Star,1915,AL,,RF
1001749,Donie Bush,bushdo01,Baseball Magazine All-Star,1915,AL,,SS
1008569,Stuffy McInnis,mcinnst01,Baseball Magazine All-Star,1915,ML,,1B
1002451,Eddie Collins,collied01,Baseball Magazine All-Star,1915,ML,,2B
1005078,Heinie Groh,grohhe01,Baseball Magazine All-Star,1915,ML,,3B
1012245,Frank Snyder,snydefr01,Baseball Magazine All-Star,1915,ML,,C
1012309,Tris Speaker,speaktr01,Baseball Magazine All-Star,1915,ML,,CF
1002378,Ty Cobb,cobbty01,Baseball Magazine All-Star,1915,ML,,LF
1000128,Pete Alexander,alexape01,Baseball Magazine All-Star,1915,ML,,P1
1006511,Walter Johnson,johnswa01,Baseball Magazine All-Star,1915,ML,,P2
1002748,Sam Crawford,crawfsa01,Baseball Magazine All-Star,1915,ML,,RF
1000503,Dave Bancroft,bancrda01,Baseball Magazine All-Star,1915,ML,,SS
1011372,Vic Saier,saiervi01,Baseball Magazine All-Star,1915,NL,,1B
1003467,Larry Doyle,doylela01,Baseball Magazine All-Star,1915,NL,,2B
1005078,Heinie Groh,grohhe01,Baseball Magazine All-Star,1915,NL,,3B
1012245,Frank Snyder,snydefr01,Baseball Magazine All-Star,1915,NL,,C
1013981,Cy Williams,willicy01,Baseball Magazine All-Star,1915,NL,,CF
1013828,Zack Wheat,wheatza01,Baseball Magazine All-Star,1915,NL,,LF
1000128,Pete Alexander,alexape01,Baseball Magazine All-Star,1915,NL,,P1
1008049,Al Mamaux,mamaual01,Baseball Magazine All-Star,1915,NL,,P2
1002735,Gavvy Cravath,cravaga01,Baseball Magazine All-Star,1915,NL,,RF
1000503,Dave Bancroft,bancrda01,Baseball Magazine All-Star,1915,NL,,SS
1000128,Pete Alexander,alexape01,Pitching Triple Crown,1915,NL,,
