IDfg,Name,playerID,awardID,yearID,lgID,tie,notes
1012175,Lee Smith,smithle02,Reliever of the Year Award,1992,NL,,
860,Roberto Alomar,alomaro01,ALCS MVP,1992,AL,,
1005044,Ken Griffey,griffke02,All-Star Game MVP,1992,ML,,
1014127,Dave Winfield,winfida01,Babe Ruth Award,1992,AL,,OF
1014127,Dave Winfield,winfida01,Branch Rickey Award,1992,ML,,
1003660,Dennis Eckersley,eckerde01,Cy Young Award,1992,AL,,
104,Greg Maddux,maddugr01,Cy Young Award,1992,NL,,
1008261,Don Mattingly,mattido01,Gold Glove,1992,AL,,1B
860,Roberto Alomar,alomaro01,Gold Glove,1992,AL,,2B
854,Robin Ventura,venturo01,Gold Glove,1992,AL,,3B
1275,Ivan Rodriguez,rodriiv01,Gold Glove,1992,AL,,C
1005044,Ken Griffey,griffke02,Gold Glove,1992,AL,,OF
1010557,Kirby Puckett,puckeki01,Gold Glove,1992,AL,,OF
1013862,Devon White,whitede03,Gold Glove,1992,AL,,OF
1007323,Mark Langston,langsma01,Gold Glove,1992,AL,,P
1010978,Cal Ripken,ripkeca01,Gold Glove,1992,AL,,SS
56,Mark Grace,gracema01,Gold Glove,1992,NL,,1B
1007623,Jose Lind,lindjo01,Gold Glove,1992,NL,,2B
1010157,Terry Pendleton,pendlte01,Gold Glove,1992,NL,,3B
1009960,Tom Pagnozzi,pagnoto01,Gold Glove,1992,NL,,C
1109,Barry Bonds,bondsba01,Gold Glove,1992,NL,,OF
1013363,Andy Van Slyke,vanslan01,Gold Glove,1992,NL,,OF
455,Larry Walker,walkela01,Gold Glove,1992,NL,,OF
104,Greg Maddux,maddugr01,Gold Glove,1992,NL,,P
1012186,Ozzie Smith,smithoz01,Gold Glove,1992,NL,,SS
1007331,Carney Lansford,lansfca01,Hutch Award,1992,ML,,
1010978,Cal Ripken,ripkeca01,Lou Gehrig Memorial Award,1992,ML,,
1003660,Dennis Eckersley,eckerde01,Most Valuable Player,1992,AL,,
1109,Barry Bonds,bondsba01,Most Valuable Player,1992,NL,,
115,John Smoltz,smoltjo01,NLCS MVP,1992,NL,,
1010978,Cal Ripken,ripkeca01,Roberto Clemente Award,1992,ML,,
1003660,Dennis Eckersley,eckerde01,Reliever of the Year Award,1992,AL,,
1007655,Pat Listach,listapa01,Rookie of the Year,1992,AL,,
659,Eric Karros,karroer01,Rookie of the Year,1992,NL,,
1008559,Mark McGwire,mcgwima01,Silver Slugger,1992,AL,,1B
860,Roberto Alomar,alomaro01,Silver Slugger,1992,AL,,2B
1086,Edgar Martinez,martied01,Silver Slugger,1992,AL,,3B
1012939,Mickey Tettleton,tettlmi01,Silver Slugger,1992,AL,,C
1014127,Dave Winfield,winfida01,Silver Slugger,1992,AL,,DH
1002018,Joe Carter,cartejo01,Silver Slugger,1992,AL,,OF
1251,Juan Gonzalez,gonzaju03,Silver Slugger,1992,AL,,OF
1010557,Kirby Puckett,puckeki01,Silver Slugger,1992,AL,,OF
385,Travis Fryman,frymatr01,Silver Slugger,1992,AL,,SS
293,Fred McGriff,mcgrifr01,Silver Slugger,1992,NL,,1B
1011411,Ryne Sandberg,sandbry01,Silver Slugger,1992,NL,,2B
114,Gary Sheffield,sheffga01,Silver Slugger,1992,NL,,3B
1003010,Darren Daulton,daultda01,Silver Slugger,1992,NL,,C
1109,Barry Bonds,bondsba01,Silver Slugger,1992,NL,,OF
1013363,Andy Van Slyke,vanslan01,Silver Slugger,1992,NL,,OF
455,Larry Walker,walkela01,Silver Slugger,1992,NL,,OF
1004852,Dwight Gooden,goodedw01,Silver Slugger,1992,NL,,P
335,Barry Larkin,larkiba01,Silver Slugger,1992,NL,,SS
1008559,Mark McGwire,mcgwima01,TSN All-Star,1992,AL,,1B
860,Roberto Alomar,alomaro01,TSN All-Star,1992,AL,,2B
1086,Edgar Martinez,martied01,TSN All-Star,1992,AL,,3B
1012939,Mickey Tettleton,tettlmi01,TSN All-Star,1992,AL,,C
1004145,Dave Fleming,flemida01,TSN All-Star,1992,AL,,LHP
1002018,Joe Carter,cartejo01,TSN All-Star,1992,AL,,OF
1003242,Mike Devereaux,devermi01,TSN All-Star,1992,AL,,OF
1010557,Kirby Puckett,puckeki01,TSN All-Star,1992,AL,,OF
1008473,Jack McDowell,mcdowja01,TSN All-Star,1992,AL,,RHP
385,Travis Fryman,frymatr01,TSN All-Star,1992,AL,,SS
293,Fred McGriff,mcgrifr01,TSN All-Star,1992,NL,,1B
1011411,Ryne Sandberg,sandbry01,TSN All-Star,1992,NL,,2B
114,Gary Sheffield,sheffga01,TSN All-Star,1992,NL,,3B
1003010,Darren Daulton,daultda01,TSN All-Star,1992,NL,,C
90,Tom Glavine,glavito02,TSN All-Star,1992,NL,,LHP
1109,Barry Bonds,bondsba01,TSN All-Star,1992,NL,,OF
1013363,Andy Van Slyke,vanslan01,TSN All-Star,1992,NL,,OF
455,Larry Walker,walkela01,TSN All-Star,1992,NL,,OF
104,Greg Maddux,maddugr01,TSN All-Star,1992,NL,,RHP
335,Barry Larkin,larkiba01,TSN All-Star,1992,NL,,SS
1003660,Dennis Eckersley,eckerde01,TSN Fireman of the Year,1992,AL,,
1006552,Doug Jones,jonesdo01,TSN Fireman of the Year,1992,NL,Y,
1012175,Lee Smith,smithle02,TSN Fireman of the Year,1992,NL,Y,
114,Gary Sheffield,sheffga01,TSN Major League Player of the Year,1992,ML,,
1003660,Dennis Eckersley,eckerde01,TSN Pitcher of the Year,1992,AL,,
104,Greg Maddux,maddugr01,TSN Pitcher of the Year,1992,NL,,
1068,Pat Borders,bordepa01,World Series MVP,1992,ML,,
