IDfg,Name,playerID,awardID,yearID,lgID,tie,notes
1004598.0,Lou Gehrig,gehrilo01,Baseball Magazine All-Star,1931,AL,,1B
1006683.0,Willie Kamm,kammwi01,Baseball Magazine All-Star,1931,AL,,3B
1002384.0,Mickey Cochrane,cochrmi01,Baseball Magazine All-Star,1931,AL,,C
1000379.0,Earl Averill,averiea01,Baseball Magazine All-Star,1931,AL,,CF
1011978.0,Al Simmons,simmoal01,Baseball Magazine All-Star,1931,AL,,LF
1005099.0,Lefty Grove,grovele01,Baseball Magazine All-Star,1931,AL,,P1
1003633.0,George Earnshaw,earnsge01,Baseball Magazine All-Star,1931,AL,,P2
1004010.0,Wes Ferrell,ferrewe01,Baseball Magazine All-Star,1931,AL,,P3
1013501.0,Rube Walberg,walberu01,Baseball Magazine All-Star,1931,AL,,P4
1011327.0,Babe Ruth,ruthba01,Baseball Magazine All-Star,1931,AL,,RF
1002796.0,Joe Cronin,cronijo01,Baseball Magazine All-Star,1931,AL,,SS
1004598.0,Lou Gehrig,gehrilo01,Baseball Magazine All-Star,1931,ML,,1B
1004364.0,Frankie Frisch,friscfr01,Baseball Magazine All-Star,1931,ML,,2B
1013165.0,Pie Traynor,traynpi01,Baseball Magazine All-Star,1931,ML,,3B
1002384.0,Mickey Cochrane,cochrmi01,Baseball Magazine All-Star,1931,ML,,C
1002914.0,Kiki Cuyler,cuyleki01,Baseball Magazine All-Star,1931,ML,,CF
1011978.0,Al Simmons,simmoal01,Baseball Magazine All-Star,1931,ML,,LF
1005099.0,Lefty Grove,grovele01,Baseball Magazine All-Star,1931,ML,,P1
1004010.0,Wes Ferrell,ferrewe01,Baseball Magazine All-Star,1931,ML,,P2
1003633.0,George Earnshaw,earnsge01,Baseball Magazine All-Star,1931,ML,,P3
1001348.0,Ed Brandt,branded01,Baseball Magazine All-Star,1931,ML,,P4
1011327.0,Babe Ruth,ruthba01,Baseball Magazine All-Star,1931,ML,,RF
1002796.0,Joe Cronin,cronijo01,Baseball Magazine All-Star,1931,ML,,SS
1012927.0,Bill Terry,terrybi01,Baseball Magazine All-Star,1931,NL,,1B
1004364.0,Frankie Frisch,friscfr01,Baseball Magazine All-Star,1931,NL,,2B
1013165.0,Pie Traynor,traynpi01,Baseball Magazine All-Star,1931,NL,,3B
1005458.0,Gabby Hartnett,hartnga01,Baseball Magazine All-Star,1931,NL,,C
1002914.0,Kiki Cuyler,cuyleki01,Baseball Magazine All-Star,1931,NL,,CF
1005191.0,Chick Hafey,hafeych01,Baseball Magazine All-Star,1931,NL,,LF
1001348.0,Ed Brandt,branded01,Baseball Magazine All-Star,1931,NL,,P1
1003224.0,Paul Derringer,derripa01,Baseball Magazine All-Star,1931,NL,,P2
1005229.0,Bill Hallahan,hallabi01,Baseball Magazine All-Star,1931,NL,,P3
1004122.0,Freddie Fitzsimmons,fitzsfr01,Baseball Magazine All-Star,1931,NL,,P4
1006991.0,Chuck Klein,kleinch01,Baseball Magazine All-Star,1931,NL,,RF
1006314.0,Travis Jackson,jackstr01,Baseball Magazine All-Star,1931,NL,,SS
1005099.0,Lefty Grove,grovele01,Most Valuable Player,1931,AL,,
1004364.0,Frankie Frisch,friscfr01,Most Valuable Player,1931,NL,,
1005099.0,Lefty Grove,grovele01,Pitching Triple Crown,1931,AL,,
1004598.0,Lou Gehrig,gehrilo01,TSN All-Star,1931,ML,,1B
1004364.0,Frankie Frisch,friscfr01,TSN All-Star,1931,ML,,2B
1013165.0,Pie Traynor,traynpi01,TSN All-Star,1931,ML,,3B
1002384.0,Mickey Cochrane,cochrmi01,TSN All-Star,1931,ML,,C
1000379.0,Earl Averill,averiea01,TSN All-Star,1931,ML,,OF
1011327.0,Babe Ruth,ruthba01,TSN All-Star,1931,ML,,OF
1011978.0,Al Simmons,simmoal01,TSN All-Star,1931,ML,,OF
1003633.0,George Earnshaw,earnsge01,TSN All-Star,1931,ML,,P
1005099.0,Lefty Grove,grovele01,TSN All-Star,1931,ML,,P
1002796.0,Joe Cronin,cronijo01,TSN All-Star,1931,ML,,SS
1004598.0,Lou Gehrig,gehrilo01,TSN Guide MVP,1931,AL,,
1006991.0,Chuck Klein,kleinch01,TSN Guide MVP,1931,NL,,
