IDfg,Name,playerID,awardID,yearID,lgID,tie,notes
1012021,George Sisler,sislege01,Baseball Magazine All-Star,1921,AL,,1B
1002451,Eddie Collins,collied01,Baseball Magazine All-Star,1921,AL,,2B
1004528,Larry Gardner,gardnla01,Baseball Magazine All-Star,1921,AL,,3B
1009820,Steve O'Neill,oneilst01,Baseball Magazine All-Star,1921,AL,,C
1002378,Ty Cobb,cobbty01,Baseball Magazine All-Star,1921,AL,,OF
1011327,Babe Ruth,ruthba01,Baseball Magazine All-Star,1921,AL,,OF
1012309,Tris Speaker,speaktr01,Baseball Magazine All-Star,1921,AL,,OF
1003889,Red Faber,faberre01,Baseball Magazine All-Star,1921,AL,,P1
1008313,Carl Mays,maysca01,Baseball Magazine All-Star,1921,AL,,P2
1011918,Urban Shocker,shockur01,Baseball Magazine All-Star,1921,AL,,P3
1010116,Roger Peckinpaugh,peckiro01,Baseball Magazine All-Star,1921,AL,,SS
1012021,George Sisler,sislege01,Baseball Magazine All-Star,1921,ML,,1B
1006030,Rogers Hornsby,hornsro01,Baseball Magazine All-Star,1921,ML,,2B
1004364,Frankie Frisch,friscfr01,Baseball Magazine All-Star,1921,ML,,3B
1009820,Steve O'Neill,oneilst01,Baseball Magazine All-Star,1921,ML,,C
1002378,Ty Cobb,cobbty01,Baseball Magazine All-Star,1921,ML,,OF
1011327,Babe Ruth,ruthba01,Baseball Magazine All-Star,1921,ML,,OF
1012309,Tris Speaker,speaktr01,Baseball Magazine All-Star,1921,ML,,OF
1005061,Burleigh Grimes,grimebu01,Baseball Magazine All-Star,1921,ML,,P1
1003889,Red Faber,faberre01,Baseball Magazine All-Star,1921,ML,,P2
1008313,Carl Mays,maysca01,Baseball Magazine All-Star,1921,ML,,P3
1000503,Dave Bancroft,bancrda01,Baseball Magazine All-Star,1921,ML,,SS
1006799,George Kelly,kellyge01,Baseball Magazine All-Star,1921,NL,,1B
1006030,Rogers Hornsby,hornsro01,Baseball Magazine All-Star,1921,NL,,2B
1004364,Frankie Frisch,friscfr01,Baseball Magazine All-Star,1921,NL,,3B
1011588,Walter Schmidt,schmiwa01,Baseball Magazine All-Star,1921,NL,,C
1000956,Carson Bigbee,bigbeca01,Baseball Magazine All-Star,1921,NL,,OF
1011247,Edd Roush,roushed01,Baseball Magazine All-Star,1921,NL,,OF
1014390,Ross Youngs,youngro01,Baseball Magazine All-Star,1921,NL,,OF
1005061,Burleigh Grimes,grimebu01,Baseball Magazine All-Star,1921,NL,,P1
1009485,Art Nehf,nehfar01,Baseball Magazine All-Star,1921,NL,,P2
1002602,Wilbur Cooper,coopewi01,Baseball Magazine All-Star,1921,NL,,P3
1000503,Dave Bancroft,bancrda01,Baseball Magazine All-Star,1921,NL,,SS
