IDfg,Name,playerID,awardID,yearID,lgID,tie,notes
1008683,George McQuinn,mcquige02,Baseball Magazine All-Star,1947,AL,,1B
1004874,Joe Gordon,gordojo01,Baseball Magazine All-Star,1947,AL,,2B
1006783,George Kell,kellge01,Baseball Magazine All-Star,1947,AL,,3B
1000898,Yogi Berra,berrayo01,Baseball Magazine All-Star,1947,AL,,C
1003311,Joe DiMaggio,dimagjo01,Baseball Magazine All-Star,1947,AL,,CF
1014040,Ted Williams,willite01,Baseball Magazine All-Star,1947,AL,,LF
1003975,Bob Feller,fellebo01,Baseball Magazine All-Star,1947,AL,,P1
1009535,Hal Newhouser,newhoha01,Baseball Magazine All-Star,1947,AL,,P2
1010860,Allie Reynolds,reynoal01,Baseball Magazine All-Star,1947,AL,,P3
1005664,Tommy Henrich,henrito01,Baseball Magazine All-Star,1947,AL,,RF
1001234,Lou Boudreau,boudrlo01,Baseball Magazine All-Star,1947,AL,,SS
1009014,Johnny Mize,mizejo01,Baseball Magazine All-Star,1947,ML,,1B
1004874,Joe Gordon,gordojo01,Baseball Magazine All-Star,1947,ML,,2B
1003733,Bob Elliott,elliobo01,Baseball Magazine All-Star,1947,ML,,3B
1003683,Bruce Edwards,edwarbr01,Baseball Magazine All-Star,1947,ML,,C
1003311,Joe DiMaggio,dimagjo01,Baseball Magazine All-Star,1947,ML,,CF
1014040,Ted Williams,willite01,Baseball Magazine All-Star,1947,ML,,LF
1003975,Bob Feller,fellebo01,Baseball Magazine All-Star,1947,ML,,P1
1001013,Ewell Blackwell,blackew01,Baseball Magazine All-Star,1947,ML,,P2
1009535,Hal Newhouser,newhoha01,Baseball Magazine All-Star,1947,ML,,P3
1012060,Enos Slaughter,slaugen01,Baseball Magazine All-Star,1947,ML,,RF
1001234,Lou Boudreau,boudrlo01,Baseball Magazine All-Star,1947,ML,,SS
1009014,Johnny Mize,mizejo01,Baseball Magazine All-Star,1947,NL,,1B
1012406,Eddie Stanky,stanked01,Baseball Magazine All-Star,1947,NL,,2B
1003733,Bob Elliott,elliobo01,Baseball Magazine All-Star,1947,NL,,3B
1003683,Bruce Edwards,edwarbr01,Baseball Magazine All-Star,1947,NL,,C
1012060,Enos Slaughter,slaugen01,Baseball Magazine All-Star,1947,NL,,CF
1006923,Ralph Kiner,kinerra01,Baseball Magazine All-Star,1947,NL,,LF
1001013,Ewell Blackwell,blackew01,Baseball Magazine All-Star,1947,NL,,P1
1001343,Ralph Branca,brancra01,Baseball Magazine All-Star,1947,NL,,P2
1012299,Warren Spahn,spahnwa01,Baseball Magazine All-Star,1947,NL,,P3
1008148,Willard Marshall,marshwi01,Baseball Magazine All-Star,1947,NL,,RF
1010776,Pee Wee Reese,reesepe01,Baseball Magazine All-Star,1947,NL,,SS
1003311,Joe DiMaggio,dimagjo01,Most Valuable Player,1947,AL,,
1003733,Bob Elliott,elliobo01,Most Valuable Player,1947,NL,,
1011070,Jackie Robinson,robinja02,Rookie of the Year,1947,ML,,
1014040,Ted Williams,willite01,Triple Crown,1947,AL,,
1009014,Johnny Mize,mizejo01,TSN All-Star,1947,ML,,1B
1004874,Joe Gordon,gordojo01,TSN All-Star,1947,ML,,2B
1006783,George Kell,kellge01,TSN All-Star,1947,ML,,3B
1002601,Walker Cooper,coopewa01,TSN All-Star,1947,ML,,C
1003311,Joe DiMaggio,dimagjo01,TSN All-Star,1947,ML,,OF
1006923,Ralph Kiner,kinerra01,TSN All-Star,1947,ML,,OF
1014040,Ted Williams,willite01,TSN All-Star,1947,ML,,OF
1001013,Ewell Blackwell,blackew01,TSN All-Star,1947,ML,,P
1001343,Ralph Branca,brancra01,TSN All-Star,1947,ML,,P
1003975,Bob Feller,fellebo01,TSN All-Star,1947,ML,,P
1001234,Lou Boudreau,boudrlo01,TSN All-Star,1947,ML,,SS
1014040,Ted Williams,willite01,TSN Major League Player of the Year,1947,ML,,
