IDfg,Name,playerID,awardID,yearID,lgID,tie,notes
293,Fred McGriff,mcgrifr01,All-Star Game MVP,1994,ML,,
1012186,Ozzie Smith,smithoz01,Branch Rickey Award,1994,ML,,
1680,David Cone,coneda01,Cy Young Award,1994,AL,,
104,Greg Maddux,maddugr01,Cy Young Award,1994,NL,,
1008261,Don Mattingly,mattido01,Gold Glove,1994,AL,,1B
860,Roberto Alomar,alomaro01,Gold Glove,1994,AL,,2B
1001124,Wade Boggs,boggswa01,Gold Glove,1994,AL,,3B
1275,Ivan Rodriguez,rodriiv01,Gold Glove,1994,AL,,C
1005044,Ken Griffey,griffke02,Gold Glove,1994,AL,,OF
246,Kenny Lofton,loftoke01,Gold Glove,1994,AL,,OF
1013862,Devon White,whitede03,Gold Glove,1994,AL,,OF
1007323,Mark Langston,langsma01,Gold Glove,1994,AL,,P
411,Omar Vizquel,vizquom01,Gold Glove,1994,AL,,SS
547,Jeff Bagwell,bagweje01,Gold Glove,1994,NL,,1B
549,Craig Biggio,biggicr01,Gold Glove,1994,NL,,2B
77,Matt Williams,willima04,Gold Glove,1994,NL,,3B
1009960,Tom Pagnozzi,pagnoto01,Gold Glove,1994,NL,,C
1109,Barry Bonds,bondsba01,Gold Glove,1994,NL,,OF
652,Marquis Grissom,grissma02,Gold Glove,1994,NL,,OF
286,Darren Lewis,lewisda01,Gold Glove,1994,NL,,OF
104,Greg Maddux,maddugr01,Gold Glove,1994,NL,,P
335,Barry Larkin,larkiba01,Gold Glove,1994,NL,,SS
1003091,Andre Dawson,dawsoan01,Hutch Award,1994,ML,,
335,Barry Larkin,larkiba01,Lou Gehrig Memorial Award,1994,ML,,
1012976,Frank Thomas,thomafr04,Most Valuable Player,1994,AL,,
547,Jeff Bagwell,bagweje01,Most Valuable Player,1994,NL,,
1014127,Dave Winfield,winfida01,Roberto Clemente Award,1994,ML,,
1012175,Lee Smith,smithle02,Reliever of the Year Award,1994,AL,,
1730,Rod Beck,beckro01,Reliever of the Year Award,1994,NL,,
1005269,Bob Hamelin,hamelbo01,Rookie of the Year,1994,AL,,
1314,Raul Mondesi,mondera01,Rookie of the Year,1994,NL,,
1012976,Frank Thomas,thomafr04,Silver Slugger,1994,AL,,1B
175,Carlos Baerga,baergca01,Silver Slugger,1994,AL,,2B
1001124,Wade Boggs,boggswa01,Silver Slugger,1994,AL,,3B
1275,Ivan Rodriguez,rodriiv01,Silver Slugger,1994,AL,,C
87,Julio Franco,francju01,Silver Slugger,1994,AL,,DH
1000802,Albert Belle,belleal01,Silver Slugger,1994,AL,,OF
1005044,Ken Griffey,griffke02,Silver Slugger,1994,AL,,OF
1010557,Kirby Puckett,puckeki01,Silver Slugger,1994,AL,,OF
1010978,Cal Ripken,ripkeca01,Silver Slugger,1994,AL,,SS
547,Jeff Bagwell,bagweje01,Silver Slugger,1994,NL,,1B
549,Craig Biggio,biggicr01,Silver Slugger,1994,NL,,2B
77,Matt Williams,willima04,Silver Slugger,1994,NL,,3B
893,Mike Piazza,piazzmi01,Silver Slugger,1994,NL,,C
261,Moises Alou,aloumo01,Silver Slugger,1994,NL,,OF
1109,Barry Bonds,bondsba01,Silver Slugger,1994,NL,,OF
1005166,Tony Gwynn,gwynnto01,Silver Slugger,1994,NL,,OF
1010460,Mark Portugal,portuma01,Silver Slugger,1994,NL,,P
770,Wil Cordero,cordewi01,Silver Slugger,1994,NL,,SS
1012976,Frank Thomas,thomafr04,TSN All-Star,1994,AL,,1B
609,Chuck Knoblauch,knoblch01,TSN All-Star,1994,AL,,2B
1001124,Wade Boggs,boggswa01,TSN All-Star,1994,AL,,3B
1275,Ivan Rodriguez,rodriiv01,TSN All-Star,1994,AL,,C
1009040,Paul Molitor,molitpa01,TSN All-Star,1994,AL,,DH
1006885,Jimmy Key,keyji01,TSN All-Star,1994,AL,,LHP
1000802,Albert Belle,belleal01,TSN All-Star,1994,AL,,OF
1005044,Ken Griffey,griffke02,TSN All-Star,1994,AL,,OF
1010557,Kirby Puckett,puckeki01,TSN All-Star,1994,AL,,OF
1680,David Cone,coneda01,TSN All-Star,1994,AL,,RHP
1010978,Cal Ripken,ripkeca01,TSN All-Star,1994,AL,,SS
547,Jeff Bagwell,bagweje01,TSN All-Star,1994,NL,,1B
549,Craig Biggio,biggicr01,TSN All-Star,1994,NL,,2B
77,Matt Williams,willima04,TSN All-Star,1994,NL,,3B
893,Mike Piazza,piazzmi01,TSN All-Star,1994,NL,,C
1006295,Danny Jackson,jacksda02,TSN All-Star,1994,NL,,LHP
261,Moises Alou,aloumo01,TSN All-Star,1994,NL,,OF
1109,Barry Bonds,bondsba01,TSN All-Star,1994,NL,,OF
1005166,Tony Gwynn,gwynnto01,TSN All-Star,1994,NL,,OF
104,Greg Maddux,maddugr01,TSN All-Star,1994,NL,,RHP
335,Barry Larkin,larkiba01,TSN All-Star,1994,NL,,SS
1012175,Lee Smith,smithle02,TSN Fireman of the Year,1994,AL,,
874,John Franco,francjo01,TSN Fireman of the Year,1994,NL,,
547,Jeff Bagwell,bagweje01,TSN Major League Player of the Year,1994,ML,,
1006885,Jimmy Key,keyji01,TSN Pitcher of the Year,1994,AL,,
104,Greg Maddux,maddugr01,TSN Pitcher of the Year,1994,NL,,
