IDfg,Name,playerID,awardID,yearID,lgID,tie,notes
1011055.0,Brooks Robinson,robinbr01,All-Star Game MVP,1966,ML,,
1011066.0,Frank Robinson,robinfr02,Babe Ruth Award,1966,AL,,OF
1007124.0,Sandy Koufax,koufasa01,Cy Young Award,1966,ML,,
1010167.0,Joe Pepitone,pepitjo01,Gold Glove,1966,AL,,1B
1007049.0,Bobby Knoop,knoopbo01,Gold Glove,1966,AL,,2B
1011055.0,Brooks Robinson,robinbr01,Gold Glove,1966,AL,,3B
1004315.0,Bill Freehan,freehbi01,Gold Glove,1966,AL,,C
1000080.0,Tommie Agee,ageeto01,Gold Glove,1966,AL,,OF
1006678.0,Al Kaline,kalinal01,Gold Glove,1966,AL,,OF
1009772.0,Tony Oliva,olivato01,Gold Glove,1966,AL,,OF
1006660.0,Jim Kaat,kaatji01,Gold Glove,1966,AL,,P
1000278.0,Luis Aparicio,aparilu01,Gold Glove,1966,AL,,SS
1013855.0,Bill White,whitebi03,Gold Glove,1966,NL,,1B
1008316.0,Bill Mazeroski,mazerbi01,Gold Glove,1966,NL,,2B
1011447.0,Ron Santo,santoro01,Gold Glove,1966,NL,,3B
1002340.0,Roberto Clemente,clemero01,Gold Glove,1966,NL,,OF
1004165.0,Curt Flood,floodcu01,Gold Glove,1966,NL,,OF
1008315.0,Willie Mays,mayswi01,Gold Glove,1966,NL,,OF
1004662.0,Bob Gibson,gibsobo01,Gold Glove,1966,NL,,P
1000160.0,Gene Alley,alleyge01,Gold Glove,1966,NL,,SS
1007124.0,Sandy Koufax,koufasa01,Hutch Award,1966,ML,,
1011055.0,Brooks Robinson,robinbr01,Lou Gehrig Memorial Award,1966,ML,,
1011066.0,Frank Robinson,robinfr02,Most Valuable Player,1966,AL,,
1002340.0,Roberto Clemente,clemero01,Most Valuable Player,1966,NL,,
1007124.0,Sandy Koufax,koufasa01,Pitching Triple Crown,1966,NL,,
1000080.0,Tommie Agee,ageeto01,Rookie of the Year,1966,AL,,
1005616.0,Tommy Helms,helmsto01,Rookie of the Year,1966,NL,,
1011066.0,Frank Robinson,robinfr02,Triple Crown,1966,AL,,
1010482.0,Boog Powell,powelbo01,TSN All-Star,1966,AL,,1B
1010903.0,Bobby Richardson,richabo01,TSN All-Star,1966,AL,,2B
1011055.0,Brooks Robinson,robinbr01,TSN All-Star,1966,AL,,3B
1002030.0,Paul Casanova,casanpa01,TSN All-Star,1966,AL,,C
1006678.0,Al Kaline,kalinal01,TSN All-Star,1966,AL,,OF
1009772.0,Tony Oliva,olivato01,TSN All-Star,1966,AL,,OF
1011066.0,Frank Robinson,robinfr02,TSN All-Star,1966,AL,,OF
1006660.0,Jim Kaat,kaatji01,TSN All-Star,1966,AL,,P
1014073.0,Earl Wilson,wilsoea01,TSN All-Star,1966,AL,,P
1000278.0,Luis Aparicio,aparilu01,TSN All-Star,1966,AL,,SS
1000177.0,Felipe Alou,aloufe01,TSN All-Star,1966,NL,,1B
1011217.0,Pete Rose,rosepe01,TSN All-Star,1966,NL,,2B
1011447.0,Ron Santo,santoro01,TSN All-Star,1966,NL,,3B
1013133.0,Joe Torre,torrejo01,TSN All-Star,1966,NL,,C
1002340.0,Roberto Clemente,clemero01,TSN All-Star,1966,NL,,OF
1008315.0,Willie Mays,mayswi01,TSN All-Star,1966,NL,,OF
1012426.0,Willie Stargell,stargwi01,TSN All-Star,1966,NL,,OF
1007124.0,Sandy Koufax,koufasa01,TSN All-Star,1966,NL,,P
1008106.0,Juan Marichal,maricju01,TSN All-Star,1966,NL,,P
1000160.0,Gene Alley,alleyge01,TSN All-Star,1966,NL,,SS
1000097.0,Jack Aker,akerja01,TSN Fireman of the Year,1966,AL,,
1010785.0,Phil Regan,reganph01,TSN Fireman of the Year,1966,NL,,
1011066.0,Frank Robinson,robinfr02,TSN Major League Player of the Year,1966,ML,,
1006660.0,Jim Kaat,kaatji01,TSN Pitcher of the Year,1966,AL,,
1007124.0,Sandy Koufax,koufasa01,TSN Pitcher of the Year,1966,NL,,
1011066.0,Frank Robinson,robinfr02,TSN Player of the Year,1966,AL,,
1002340.0,Roberto Clemente,clemero01,TSN Player of the Year,1966,NL,,
1011066.0,Frank Robinson,robinfr02,World Series MVP,1966,ML,,
