IDfg,Name,playerID,awardID,yearID,lgID,tie,notes
639,Adrian Beltre,beltrad01,Platinum Glove,2011,AL,,
7007,Yadier Molina,molinya01,Platinum Glove,2011,NL,,
2434,Nelson Cruz,cruzne02,ALCS MVP,2011,AL,,
4613,Prince Fielder,fieldpr01,All-Star Game MVP,2011,NL,,
9549,David Freese,freesda01,Babe Ruth Award,2011,NL,,P
1677,Shane Victorino,victosh01,Branch Rickey Award,2011,ML,,
4727,Jacoby Ellsbury,ellsbja01,Comeback Player of the Year,2011,AL,,
548,Lance Berkman,berkmla01,Comeback Player of the Year,2011,NL,,
8700,Justin Verlander,verlaju01,Cy Young Award,2011,AL,,
2036,Clayton Kershaw,kershcl01,Cy Young Award,2011,NL,,
1908,Adrian Gonzalez,gonzaad01,Gold Glove,2011,AL,,1B
8370,Dustin Pedroia,pedrodu01,Gold Glove,2011,AL,,2B
639,Adrian Beltre,beltrad01,Gold Glove,2011,AL,,3B
4298,Matt Wieters,wietema01,Gold Glove,2011,AL,,C
4727,Jacoby Ellsbury,ellsbja01,Gold Glove,2011,AL,,CF
5209,Alex Gordon,gordoal01,Gold Glove,2011,AL,,LF
225,Mark Buehrle,buehrma01,Gold Glove,2011,AL,,P
5930,Nick Markakis,markani01,Gold Glove,2011,AL,,RF
4082,Erick Aybar,aybarer01,Gold Glove,2011,AL,,SS
4314,Joey Votto,vottojo01,Gold Glove,2011,NL,,1B
791,Brandon Phillips,phillbr01,Gold Glove,2011,NL,,2B
1176,Placido Polanco,polanpl01,Gold Glove,2011,NL,,3B
7007,Yadier Molina,molinya01,Gold Glove,2011,NL,,C
5631,Matt Kemp,kempma01,Gold Glove,2011,NL,,CF
8553,Gerardo Parra,parrage01,Gold Glove,2011,NL,,LF
2036,Clayton Kershaw,kershcl01,Gold Glove,2011,NL,,P
6265,Andre Ethier,ethiean01,Gold Glove,2011,NL,,RF
3531,Troy Tulowitzki,tulowtr01,Gold Glove,2011,NL,,SS
1887,Jose Bautista,bautijo02,Hank Aaron Award,2011,AL,,
5631,Matt Kemp,kempma01,Hank Aaron Award,2011,NL,,
7399,Billy Butler,butlebi03,Hutch Award,2011,ML,,
4220,Ryan Zimmerman,zimmery01,Lou Gehrig Memorial Award,2011,ML,,
8700,Justin Verlander,verlaju01,Most Valuable Player,2011,AL,,
3410,Ryan Braun,braunry02,Most Valuable Player,2011,NL,,
9549,David Freese,freesda01,NLCS MVP,2011,NL,,
8700,Justin Verlander,verlaju01,Pitching Triple Crown,2011,AL,,
2036,Clayton Kershaw,kershcl01,Pitching Triple Crown,2011,NL,,
745,David Ortiz,ortizda01,Roberto Clemente Award,2011,ML,,
1726,Jose Valverde,valvejo01,Reliever of the Year Award,2011,AL,,
9059,John Axford,axforjo01,Reliever of the Year Award,2011,NL,,
4371,Jeremy Hellickson,hellije01,Rookie of the Year,2011,AL,,
6655,Craig Kimbrel,kimbrcr01,Rookie of the Year,2011,NL,,
1908,Adrian Gonzalez,gonzaad01,Silver Slugger,2011,AL,,1B
3269,Robinson Cano,canoro01,Silver Slugger,2011,AL,,2B
639,Adrian Beltre,beltrad01,Silver Slugger,2011,AL,,3B
7476,Alex Avila,avilaal01,Silver Slugger,2011,AL,,C
745,David Ortiz,ortizda01,Silver Slugger,2011,AL,,DH
1887,Jose Bautista,bautijo02,Silver Slugger,2011,AL,,OF
4727,Jacoby Ellsbury,ellsbja01,Silver Slugger,2011,AL,,OF
4747,Curtis Granderson,grandcu01,Silver Slugger,2011,AL,,OF
4962,Asdrubal Cabrera,cabreas01,Silver Slugger,2011,AL,,SS
4613,Prince Fielder,fieldpr01,Silver Slugger,2011,NL,,1B
791,Brandon Phillips,phillbr01,Silver Slugger,2011,NL,,2B
1002,Aramis Ramirez,ramirar01,Silver Slugger,2011,NL,,3B
4810,Brian McCann,mccanbr01,Silver Slugger,2011,NL,,C
3410,Ryan Braun,braunry02,Silver Slugger,2011,NL,,OF
5631,Matt Kemp,kempma01,Silver Slugger,2011,NL,,OF
5222,Justin Upton,uptonju01,Silver Slugger,2011,NL,,OF
7146,Daniel Hudson,hudsoda01,Silver Slugger,2011,NL,,P
3531,Troy Tulowitzki,tulowtr01,Silver Slugger,2011,NL,,SS
8700,Justin Verlander,verlaju01,TSN Major League Player of the Year,2011,ML,,
8700,Justin Verlander,verlaju01,TSN Pitcher of the Year,2011,AL,,
2036,Clayton Kershaw,kershcl01,TSN Pitcher of the Year,2011,NL,,
9549,David Freese,freesda01,World Series MVP,2011,ML,,
