IDfg,Name,playerID,awardID,yearID,lgID,tie,notes
1010000,Dave Parker,parkeda01,All-Star Game MVP,1979,ML,,
1012426,Willie Stargell,stargwi01,Babe Ruth Award,1979,NL,,1B
1004133,Mike Flanagan,flanami01,Cy Young Award,1979,AL,,
1012743,Bruce Sutter,suttebr01,Cy Young Award,1979,NL,,
1002592,Cecil Cooper,coopece01,Gold Glove,1979,AL,,1B
1013872,Frank White,whitefr01,Gold Glove,1979,AL,,2B
1000799,Buddy Bell,bellbu01,Gold Glove,1979,AL,,3B
1012724,Jim Sundberg,sundbji01,Gold Glove,1979,AL,,C
1003865,Dwight Evans,evansdw01,Gold Glove,1979,AL,,OF
1007593,Sixto Lezcano,lezcasi01,Gold Glove,1979,AL,,OF
1007872,Fred Lynn,lynnfr01,Gold Glove,1979,AL,,OF
1009973,Jim Palmer,palmeji01,Gold Glove,1979,AL,,P
1001696,Rick Burleson,burleri01,Gold Glove,1979,AL,,SS
1005706,Keith Hernandez,hernake01,Gold Glove,1979,NL,,1B
1013184,Manny Trillo,trillma01,Gold Glove,1979,NL,,2B
1011586,Mike Schmidt,schmimi01,Gold Glove,1979,NL,,3B
1001183,Bob Boone,boonebo01,Gold Glove,1979,NL,,C
1007948,Garry Maddox,maddoga01,Gold Glove,1979,NL,,OF
1010000,Dave Parker,parkeda01,Gold Glove,1979,NL,,OF
1014127,Dave Winfield,winfida01,Gold Glove,1979,NL,,OF
1009583,Phil Niekro,niekrph01,Gold Glove,1979,NL,,P
1002494,Dave Concepcion,conceda01,Gold Glove,1979,NL,,SS
1001458,Lou Brock,brocklo01,Hutch Award,1979,ML,,
1009583,Phil Niekro,niekrph01,Lou Gehrig Memorial Award,1979,ML,,
1000700,Don Baylor,baylodo01,Most Valuable Player,1979,AL,,
1005706,Keith Hernandez,hernake01,Most Valuable Player,1979,NL,Y,
1012426,Willie Stargell,stargwi01,Most Valuable Player,1979,NL,Y,
1012426,Willie Stargell,stargwi01,NLCS MVP,1979,NL,,
1013037,Andre Thornton,thornan01,Roberto Clemente Award,1979,ML,,
1006868,Jim Kern,kernji01,Reliever of the Year Award,1979,AL,,
1012743,Bruce Sutter,suttebr01,Reliever of the Year Award,1979,NL,,
1002062,John Castino,castijo01,Rookie of the Year,1979,AL,Y,
1005036,Alfredo Griffin,griffal01,Rookie of the Year,1979,AL,Y,
1012734,Rick Sutcliffe,sutclri01,Rookie of the Year,1979,NL,,
1002592,Cecil Cooper,coopece01,TSN All-Star,1979,AL,,1B
1005033,Bobby Grich,grichbo01,TSN All-Star,1979,AL,,2B
1001400,George Brett,brettge01,TSN All-Star,1979,AL,,3B
1010450,Darrell Porter,porteda02,TSN All-Star,1979,AL,,C
1000700,Don Baylor,baylodo01,TSN All-Star,1979,AL,,DH
1004133,Mike Flanagan,flanami01,TSN All-Star,1979,AL,,LHP
1007872,Fred Lynn,lynnfr01,TSN All-Star,1979,AL,,OF
1010897,Jim Rice,riceji01,TSN All-Star,1979,AL,,OF
1012011,Ken Singleton,singlke01,TSN All-Star,1979,AL,,OF
1006868,Jim Kern,kernji01,TSN All-Star,1979,AL,,RHP
1012078,Roy Smalley,smallro02,TSN All-Star,1979,AL,,SS
1005706,Keith Hernandez,hernake01,TSN All-Star,1979,NL,,1B
1007750,Davey Lopes,lopesda01,TSN All-Star,1979,NL,,2B
1011586,Mike Schmidt,schmimi01,TSN All-Star,1979,NL,,3B
1011986,Ted Simmons,simmote01,TSN All-Star,1979,NL,,C
1001964,Steve Carlton,carltst01,TSN All-Star,1979,NL,,LHP
1006939,Dave Kingman,kingmda01,TSN All-Star,1979,NL,,OF
1009167,Omar Moreno,morenom01,TSN All-Star,1979,NL,,OF
1014127,Dave Winfield,winfida01,TSN All-Star,1979,NL,,OF
1009582,Joe Niekro,niekrjo01,TSN All-Star,1979,NL,,RHP
1012909,Garry Templeton,templga01,TSN All-Star,1979,NL,,SS
1006868,Jim Kern,kernji01,TSN Fireman of the Year,1979,AL,Y,
1008144,Mike Marshall,marshmi01,TSN Fireman of the Year,1979,AL,Y,
1012743,Bruce Sutter,suttebr01,TSN Fireman of the Year,1979,NL,,
1012426,Willie Stargell,stargwi01,TSN Major League Player of the Year,1979,ML,,
1004133,Mike Flanagan,flanami01,TSN Pitcher of the Year,1979,AL,,
1009582,Joe Niekro,niekrjo01,TSN Pitcher of the Year,1979,NL,,
1000700,Don Baylor,baylodo01,TSN Player of the Year,1979,AL,,
1005706,Keith Hernandez,hernake01,TSN Player of the Year,1979,NL,,
1012426,Willie Stargell,stargwi01,World Series MVP,1979,ML,,
